Full name,Year,Conference (short),First name,Middle name,Last name,gender,Paper Count,Max Paper Count,First year paper,Age,Conference (long),Main Topic,Productivity
Ruhi Sarikaya,2018,WWW,Ruhi,,Sarikaya,M,107,116,1998,20,World Wide Web Conference,Data Management,5.35
Claire Wardle,2019,WWW,Claire,,Wardle,F,1,2,2019,0,World Wide Web Conference,Data Management,0.0
Jeff Dean,2019,WWW,Jeff,,Dean,M,65,71,1992,27,World Wide Web Conference,Data Management,2.4074074074074074
Lawrence Lessig,2019,WWW,Lawrence,,Lessig,M,6,6,1999,20,World Wide Web Conference,Data Management,0.3
Sir Nigel Shadbolt,2020,WWW,Sir,Nigel,Shadbolt,M,0,0,0,0,World Wide Web Conference,Data Management,0.0
Wei-ying Ma,2020,WWW,Wei-ying,,Ma,M,322,325,1995,25,World Wide Web Conference,Data Management,12.88
Yolanda Gil,2020,WWW,Yolanda,,Gil,F,205,208,1989,31,World Wide Web Conference,Data Management,6.612903225806452
Anju Kambadur,2021,WWW,Anju,,Kambadur,M,0,0,2014,7,World Wide Web Conference,Data Management,0.0
Elena Simperl,2021,WWW,Elena,,Simperl,F,233,245,2004,17,World Wide Web Conference,Data Management,13.705882352941176
Estevam Hruschka,2021,WWW,Estevam,,Hruschka,M,96,98,2002,19,World Wide Web Conference,Data Management,5.052631578947368
Fausto Giunchiglia,2021,WWW,Fausto,,Giunchiglia,M,295,324,1983,38,World Wide Web Conference,Data Management,7.763157894736842
Ganesh Mani,2021,WWW,Ganesh,,Mani,M,10,10,1991,30,World Wide Web Conference,Data Management,0.3333333333333333
Krysta Svore,2021,WWW,Krysta,,Svore,F,49,51,2005,16,World Wide Web Conference,Data Management,3.0625
Lada Adamic,2021,WWW,Lada,,Adamic,F,82,82,1998,23,World Wide Web Conference,Data Management,3.565217391304348
Verica Trstenjak,2021,WWW,Verica,,Trstenjak,F,0,0,0,0,World Wide Web Conference,Data Management,0.0
Yejin Choi,2021,WWW,Yejin,,Choi,F,154,185,2005,16,World Wide Web Conference,Data Management,9.625
Jaime Teevan,2022,WWW,Jaime,,Teevan,F,136,136,2001,21,World Wide Web Conference,Data Management,6.476190476190476
Prabhakar Raghavan,2022,WWW,Prabhakar,,Raghavan,M,192,192,1985,37,World Wide Web Conference,Data Management,5.1891891891891895
Virginia Dignum,2022,WWW,Virginia,,Dignum,F,211,211,2000,22,World Wide Web Conference,Data Management,9.590909090909092
Dale Miller,2003,WoLLIC,Dale,,Miller,M,61,152,1982,21,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.9047619047619047
Eric Allender,2003,WoLLIC,Eric,,Allender,M,87,162,1985,18,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,4.833333333333333
Hans Rott.,2003,WoLLIC,Hans,,Rott.,M,15,37,1989,14,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.0714285714285714
Jean-baptiste Joinet,2003,WoLLIC,Jean-baptiste,,Joinet,M,9,10,1993,10,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.9
Lauri Hella,2003,WoLLIC,Lauri,,Hella,F,25,57,1989,14,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.7857142857142858
Alexander Rabinovich.,2004,WoLLIC,Alexander,,Rabinovich.,M,55,128,1987,17,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.235294117647059
Damian Niwinski,2004,WoLLIC,Damian,,Niwinski,M,30,58,1982,22,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.3636363636363635
Klaus Meer,2004,WoLLIC,Klaus,,Meer,M,29,74,1990,14,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.071428571428572
Luke Ong,2004,WoLLIC,Luke,,Ong,M,30,123,1988,16,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.875
Manfred Kerber,2004,WoLLIC,Manfred,,Kerber,M,37,65,1989,15,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.466666666666667
Thomas Ehrhard,2004,WoLLIC,Thomas,,Ehrhard,M,24,66,1987,17,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.411764705882353
Grigori Mints,2005,WoLLIC,Grigori,,Mints,M,38,61,1982,23,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.6521739130434785
Jean-louis Krivine,2005,WoLLIC,Jean-louis,,Krivine,M,12,19,1990,15,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.8
Joel Spencer.,2005,WoLLIC,Joel,,Spencer.,M,107,139,1971,34,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.147058823529412
Leonid Libkin,2005,WoLLIC,Leonid,,Libkin,M,106,246,1989,16,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,6.625
Melvin Fitting,2005,WoLLIC,Melvin,,Fitting,M,64,96,1970,35,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.8285714285714283
Andre Scedrov.,2006,WoLLIC,Andre,,Scedrov.,M,83,147,1983,23,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.608695652173913
Eli Ben-Sasson,2006,WoLLIC,Eli,,Ben-Sasson,M,29,103,1999,7,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,4.142857142857143
Solomon Feferman,2006,WoLLIC,Solomon,,Feferman,M,30,42,1957,49,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.6122448979591837
Thomas Scanlon,2006,WoLLIC,Thomas,,Scanlon,M,8,14,1999,7,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.1428571428571428
Ulrich Kohlenbach,2006,WoLLIC,Ulrich,,Kohlenbach,M,26,56,1992,14,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.8571428571428568
Yuri Gurevich,2006,WoLLIC,Yuri,,Gurevich,F,168,248,1976,30,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,5.6
Achim Jung,2007,WoLLIC,Achim,,Jung,M,35,65,1987,20,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.75
Alessandra Carbone,2007,WoLLIC,Alessandra,,Carbone,F,18,52,1989,18,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.0
Alex Borgida,2007,WoLLIC,Alex,,Borgida,M,109,166,1975,32,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.40625
John Reif,2007,WoLLIC,John,,Reif,M,226,255,1977,30,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,7.533333333333333
Louis Kauffman,2007,WoLLIC,Louis,,Kauffman,M,44,91,1978,29,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.5172413793103448
Martin Escardó,2007,WoLLIC,Martin,,Escardó,M,37,69,1993,14,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.642857142857143
Michael Moortgat,2007,WoLLIC,Michael,,Moortgat,M,15,33,1993,14,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.0714285714285714
Paulo Oliva,2007,WoLLIC,Paulo,,Oliva,M,12,48,1998,9,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.3333333333333333
Philippa Gardner,2007,WoLLIC,Philippa,,Gardner,F,36,87,1991,16,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.25
Yde Venema.,2007,WoLLIC,Yde,,Venema.,M,44,98,1990,17,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.588235294117647
Anuj Dawar,2008,WoLLIC,Anuj,,Dawar,M,51,126,1989,19,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.6842105263157894
Henry Towsner,2008,WoLLIC,Henry,,Towsner,M,2,23,2004,4,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.5
Makoto Kanazawa,2008,WoLLIC,Makoto,,Kanazawa,M,10,40,1992,16,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.625
Mark Steedman,2008,WoLLIC,Mark,,Steedman,M,54,132,1972,36,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.5
Nikolay Vereshchagin.,2008,WoLLIC,Nikolay,,Vereshchagin.,M,52,84,1992,16,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.25
Olivier Danvy,2008,WoLLIC,Olivier,,Danvy,M,128,166,1987,21,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,6.095238095238095
Sam Lomonaco,2008,WoLLIC,Sam,,Lomonaco,M,8,14,1980,28,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.2857142857142857
Arnold Beckmann,2009,WoLLIC,Arnold,,Beckmann,M,31,65,1996,13,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.3846153846153846
Carlos Caleiro,2009,WoLLIC,Carlos,,Caleiro,M,30,70,1996,13,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.3076923076923075
Frank Wolter.,2009,WoLLIC,Frank,,Wolter.,M,123,244,1991,18,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,6.833333333333333
Sylvain Salvati,2009,WoLLIC,Sylvain,,Salvati,M,8,47,2003,6,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.3333333333333333
Taisuke Sato,2009,WoLLIC,Taisuke,,Sato,M,62,95,1979,30,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.066666666666667
Thomas Eiter,2009,WoLLIC,Thomas,,Eiter,M,246,432,1991,18,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,13.666666666666666
Cesare Tinelli.,2010,WoLLIC,Cesare,,Tinelli.,M,45,131,1996,14,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.2142857142857144
Ian Pratt-Hartmann,2010,WoLLIC,Ian,,Pratt-Hartmann,M,43,68,1993,17,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.5294117647058822
Johann A. Makowsky,2010,WoLLIC,Johann,A.,Makowsky,M,102,138,1977,33,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.090909090909091
Marcelo Finger,2010,WoLLIC,Marcelo,,Finger,M,51,88,1992,18,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.833333333333333
Martin Lange,2010,WoLLIC,Martin,,Lange,M,45,110,1998,12,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.75
Michiel van Lambalgen,2010,WoLLIC,Michiel,van,Lambalgen,M,19,26,1987,23,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.8260869565217391
Sebastiaan Terwijn,2010,WoLLIC,Sebastiaan,,Terwijn,M,31,46,1994,16,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.9375
John C. Mitchell,2011,WoLLIC,John,C.,Mitchell,M,190,230,1982,29,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,6.551724137931035
Max Kanovich,2011,WoLLIC,Max,,Kanovich,M,37,79,1989,22,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.681818181818182
Michael Zakharyaschev.,2011,WoLLIC,Michael,,Zakharyaschev.,M,118,195,1987,24,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,4.916666666666667
Rajeev Alur,2011,WoLLIC,Rajeev,,Alur,M,208,303,1989,22,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,9.454545454545457
Vladimir Voevodsky,2011,WoLLIC,Vladimir,,Voevodsky,M,2,6,2011,0,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.0
Yoad Winter,2011,WoLLIC,Yoad,,Winter,M,19,24,1994,17,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.1176470588235294
Anca Muscholl,2012,WoLLIC,Anca,,Muscholl,F,76,125,1993,19,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,4.0
Andre Nies,2012,WoLLIC,Andre,,Nies,M,65,99,1992,20,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.25
Andrea Asperti,2012,WoLLIC,Andrea,,Asperti,F,73,93,1986,26,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.8076923076923075
George Metcalfe,2012,WoLLIC,George,,Metcalfe,M,36,66,2002,10,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.6
Hans van Ditmarsch,2012,WoLLIC,Hans,van,Ditmarsch,M,78,166,2002,10,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,7.8
Laura Kallmeyer,2012,WoLLIC,Laura,,Kallmeyer,F,44,91,1996,16,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.75
Nicole Schweikardt.,2012,WoLLIC,Nicole,,Schweikardt.,F,55,108,1997,15,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.6666666666666665
Peter Selinger,2012,WoLLIC,Peter,,Selinger,M,35,56,1996,16,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.1875
Catuscia Palamidessi,2013,WoLLIC,Catuscia,,Palamidessi,F,175,242,1983,30,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,5.833333333333333
Mikolaj Bojanczyk,2013,WoLLIC,Mikolaj,,Bojanczyk,M,70,134,2001,12,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,5.833333333333333
Natasha Alechina,2013,WoLLIC,Natasha,,Alechina,F,81,146,1995,18,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,4.5
Steve Awodey,2013,WoLLIC,Steve,,Awodey,M,23,31,1999,14,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.6428571428571428
Thomas Schwentick.,2013,WoLLIC,Thomas,,Schwentick.,M,124,164,1992,21,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,5.904761904761905
Wim Martens,2013,WoLLIC,Wim,,Martens,M,47,104,2003,10,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,4.7
Aarne Ranta,2014,WoLLIC,Aarne,,Ranta,M,45,57,1993,21,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.142857142857143
Juha Kontinen,2014,WoLLIC,Juha,,Kontinen,M,28,72,2006,8,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.5
Kazushige Terui,2014,WoLLIC,Kazushige,,Terui,M,29,33,1999,15,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.9333333333333331
Luca Vigano,2014,WoLLIC,Luca,,Vigano,M,90,146,1992,22,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,4.090909090909091
Thomas Wilke.,2014,WoLLIC,Thomas,,Wilke.,M,71,78,1991,23,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.0869565217391304
Veronica Becher,2014,WoLLIC,Veronica,,Becher,F,22,35,1993,21,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.0476190476190477
Alexandra Silva.,2015,WoLLIC,Alexandra,,Silva.,F,60,135,2006,9,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,6.666666666666667
Andre Joyal,2015,WoLLIC,Andre,,Joyal,M,7,7,1981,34,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.2058823529411764
Chung-chieh Shan,2015,WoLLIC,Chung-chieh,,Shan,M,42,52,2002,13,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.230769230769231
John Harrison,2015,WoLLIC,John,,Harrison,M,8,9,1994,21,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.3809523809523809
Mehrnoosh Sadrzadeh,2015,WoLLIC,Mehrnoosh,,Sadrzadeh,F,49,77,2004,11,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,4.454545454545454
Nina Gierasimczuk,2015,WoLLIC,Nina,,Gierasimczuk,F,21,29,2005,10,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.1
Peter Jipsen,2015,WoLLIC,Peter,,Jipsen,M,20,35,1997,18,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.1111111111111112
Alessandra Palmigiano,2016,WoLLIC,Alessandra,,Palmigiano,F,34,69,1999,17,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.0
Andres Villaveces.,2016,WoLLIC,Andres,,Villaveces.,M,9,11,1998,18,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.5
Dana Bartosova,2016,WoLLIC,Dana,,Bartosova,F,0,2,2017,0,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.0
Johann A. Makowsky,2016,WoLLIC,Johann,A.,Makowsky,M,126,138,1977,39,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.230769230769231
Pablo Barceló,2016,WoLLIC,Pablo,,Barceló,M,65,112,2001,15,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,4.333333333333333
Sonja Smets,2016,WoLLIC,Sonja,,Smets,F,28,55,2004,12,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.333333333333333
Alexander Kurz,2017,WoLLIC,Alexander,,Kurz,M,82,88,1998,19,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,4.315789473684211
Boris Zilber.,2017,WoLLIC,Boris,,Zilber.,M,10,10,2003,14,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.7142857142857143
David Pym,2017,WoLLIC,David,,Pym,M,92,113,1990,27,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.4074074074074074
Fan Yang,2017,WoLLIC,Fan,,Yang,F,317,791,1996,21,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,15.095238095238097
Frederike Moltmann,2017,WoLLIC,Frederike,,Moltmann,F,0,0,0,0,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.0
Hazel Brickhill,2017,WoLLIC,Hazel,,Brickhill,F,0,2,2018,0,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.0
Michael Detlefsen,2017,WoLLIC,Michael,,Detlefsen,M,8,9,1979,38,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.2105263157894736
Nicole Schweikardt,2017,WoLLIC,Nicole,,Schweikardt,F,80,108,1997,20,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,4.0
Elaine Pimentel,2018,WoLLIC,Elaine,,Pimentel,F,36,53,2002,16,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,2.25
Guillermo Simari,2018,WoLLIC,Guillermo,,Simari,M,166,187,1992,26,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,6.384615384615385
Jose Meseguer,2018,WoLLIC,Jose,,Meseguer,M,386,413,1974,44,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,8.772727272727273
Katalin Bimbo,2018,WoLLIC,Katalin,,Bimbo,F,25,26,1998,20,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.25
Renata Wassermann.,2018,WoLLIC,Renata,,Wassermann.,F,61,74,2000,18,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.388888888888889
Xavier Caicedo,2018,WoLLIC,Xavier,,Caicedo,M,19,22,1981,37,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.5135135135135135
George Metcalfe,2019,WoLLIC,George,,Metcalfe,M,60,66,2002,17,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.5294117647058822
Johan Bos,2019,WoLLIC,Johan,,Bos,M,87,96,1994,25,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,3.48
Lev Beklemishev,2019,WoLLIC,Lev,,Beklemishev,M,41,42,1991,28,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.4642857142857142
Marta Bilkova,2019,WoLLIC,Marta,,Bilkova,F,15,24,2007,12,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,1.25
Reinhard Muskens,2019,WoLLIC,Reinhard,,Muskens,M,24,24,1990,29,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.8275862068965517
Valentin Shehtman.,2019,WoLLIC,Valentin,,Shehtman.,M,25,26,1986,33,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.7575757575757576
Andreas Herzig,2021,WoLLIC,Andreas,,Herzig,M,210,216,1988,33,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,6.363636363636363
Catarina Dutilh Novaes,2021,WoLLIC,Catarina,Dutilh,Novaes,F,11,12,2005,16,"Workshop on Logic, Language, Information and Computation",Artificial Intelligence,0.6875
